Name,Quantidade,DoseValor,Preço_limpo,Infos,Cluster,TipoPreco,TipoDose
Aciclovir Comprimido Cimed,30.0,200.0,112.86,Comprimido,0,Médio,Média
Aciclovir Comprimido Cimed,500.0,200.0,3798.2,Comprimido,0,,Média
Aerodini,30.0,100.0,93.98,Solução oral,0,Baixo,Média
Aerodini,30.0,100.0,93.98,Solução oral,0,Baixo,Média
Albendazol Legrand,2.0,200.0,93.98,Comprimido mastigável,0,Baixo,Média
Albendazol Legrand,30.0,40.0,93.98,Suspensão oral,0,Baixo,Baixa
AAS Infantil,20.0,500.0,93.98,Comprimido,0,Baixo,Alta
AAS Infantil,10.0,500.0,93.98,Comprimido,0,Baixo,Alta
AAS Infantil,200.0,500.0,93.98,Comprimido,0,Baixo,Alta
AAS Infantil,200.0,100.0,93.98,Comprimido,0,Baixo,Média
AAS Infantil,30.0,100.0,93.98,Comprimido,0,Baixo,Média
AAS Infantil,120.0,100.0,93.98,Comprimido,0,Baixo,Média
AAS Infantil,10.0,100.0,93.98,Comprimido,0,Baixo,Média
Aceclofenaco Ranbaxy,24.0,100.0,93.98,Comprimido revestido,0,Baixo,Média
Aceclofenaco Ranbaxy,12.0,100.0,93.98,Comprimido revestido,0,Baixo,Média
Aciclovir Comprimido Legrand,25.0,200.0,93.98,Comprimido,0,Baixo,Média
Aciclovir Comprimido Legrand,30.0,200.0,93.98,Comprimido,0,Baixo,Média
Aciclovir Comprimido Legrand,20.0,400.0,93.98,Comprimido,0,Baixo,Alta
Aciclovir Comprimido Legrand,50.0,400.0,93.98,Comprimido,0,Baixo,Alta
Aciclovir Comprimido Legrand,30.0,400.0,93.98,Comprimido,0,Baixo,Alta
Aciclovir Comprimido Prati-Donaduzzi,30.0,200.0,147.89,Comprimido,0,Médio,Média
Aciclovir Comprimido Prati-Donaduzzi,450.0,200.0,1320.34,Comprimido,0,Alto,Média
Aciclovir Comprimido Prati-Donaduzzi,10.0,200.0,860.02,Comprimido,0,Alto,Média
Aciclovir Comprimido Prati-Donaduzzi,10.0,400.0,61.02,Comprimido,0,Baixo,Alta
Aciclovir Comprimido Prati-Donaduzzi,30.0,400.0,183.09,Comprimido,0,Médio,Alta
Alcagest,100.0,350.0,93.98,Cápsula,0,Baixo,Alta
Alcagest,45.0,350.0,93.98,Cápsula,0,Baixo,Alta
Ablok Plus,30.0,12.5,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,30.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,30.0,12.5,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,60.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,90.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,60.0,12.5,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,90.0,12.5,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,60.0,12.5,93.98,Comprimido,0,Baixo,Baixa
Ablok Plus,90.0,12.5,93.98,Comprimido,0,Baixo,Baixa
Acebrofilina Eurofarma - Momenta,30.0,10.0,93.98,Xarope,0,Baixo,Baixa
Acebrofilina Eurofarma - Momenta,30.0,5.0,93.98,Xarope,0,Baixo,Baixa
Adacne,30.0,1.0,93.98,Gel,0,Baixo,Baixa
Albendazol Teuto,1.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albendazol Teuto,30.0,40.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Albendazol Teuto,30.0,40.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Albendazol Teuto,3.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albendazol Teuto,30.0,40.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Albendazol Prati-Donaduzzi,30.0,40.0,93.98,Suspensão oral,0,Baixo,Baixa
Albendazol Prati-Donaduzzi,1.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albendazol Prati-Donaduzzi,80.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albendazol Prati-Donaduzzi,30.0,40.0,93.98,Suspensão oral,0,Baixo,Baixa
Albendazol Prati-Donaduzzi,3.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albendazol Prati-Donaduzzi,5.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albendazol Prati-Donaduzzi,300.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Ah-Zul,8.0,50.0,93.98,Comprimido revestido,0,Baixo,Baixa
Ah-Zul,1.0,50.0,93.98,Comprimido revestido,0,Baixo,Baixa
Ah-Zul,4.0,50.0,93.98,Comprimido revestido,0,Baixo,Baixa
Ah-Zul,2.0,50.0,93.98,Comprimido revestido,0,Baixo,Baixa
Ah-Zul,4.0,25.0,93.98,Comprimido revestido,0,Baixo,Baixa
Ah-Zul,2.0,25.0,93.98,Comprimido revestido,0,Baixo,Baixa
Ah-Zul,4.0,100.0,93.98,Comprimido revestido,0,Baixo,Média
Ah-Zul,12.0,50.0,93.98,Comprimido revestido,0,Baixo,Baixa
Acebrofilina Neo Química,30.0,5.0,27.97,Xarope,0,Baixo,Baixa
Acebrofilina Neo Química,30.0,10.0,37.95,Xarope,0,Baixo,Baixa
Acetato de Dexametasona Teuto,30.0,1.0,93.98,Creme dermatológico,0,Baixo,Baixa
Acetato de Dexametasona Teuto,30.0,1.0,12.51,Creme dermatológico,0,Baixo,Baixa
Acfol,30.0,5.0,93.98,Solução oral (gotas),0,Baixo,Baixa
Acfol,40.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Acfol,30.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Acfol,500.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Aciclovir Ranbaxy,25.0,400.0,93.98,Comprimido,0,Baixo,Alta
Aciclovir Ranbaxy,10.0,200.0,93.98,Comprimido,0,Baixo,Média
Aciclovir Ranbaxy,10.0,400.0,93.98,Comprimido,0,Baixo,Alta
Aciclovir Ranbaxy,25.0,200.0,93.98,Comprimido,0,Baixo,Média
Aciclovir Ranbaxy,500.0,200.0,93.98,Comprimido,0,Baixo,Média
Aciclovir Ranbaxy,30.0,40.0,93.98,Comprimido,0,Baixo,Baixa
Aciclovir Ranbaxy,500.0,400.0,93.98,Comprimido,0,Baixo,Alta
Aciclovir Ranbaxy,30.0,200.0,93.98,Comprimido,0,Baixo,Média
Aciclovir Ranbaxy,50.0,200.0,93.98,Comprimido,0,Baixo,Média
Acular LS,30.0,4.0,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Acular LS,30.0,4.0,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Albentel,3.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albentel,1.0,400.0,93.98,Comprimido mastigável,0,Baixo,Alta
Albentel,30.0,40.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Aerogold,30.0,100.0,93.98,Pó para inalação,0,Baixo,Média
Aerogold,30.0,100.0,93.98,Pó para inalação,0,Baixo,Média
Aerogold,30.0,100.0,93.98,Suspensão inalatória,0,Baixo,Média
Agiolax,30.0,22.0,133.58,Granulado,0,Médio,Baixa
Agiolax,30.0,22.0,284.47,Granulado,0,Médio,Baixa
Albicon,30.0,0.006,17.16,Pó dermatológico,0,Baixo,Baixa
Alcachofra Vitamed,50.0,200.0,93.98,Comprimido,0,Baixo,Média
Alcachofra Vitamed,100.0,200.0,93.98,Comprimido,0,Baixo,Média
Amoxicilina Cápsula Sandoz,21.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Amoxicilina Cápsula Sandoz,16.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Amoxicilina Cápsula Sandoz,30.0,500.0,53.65,Cápsula gelatinosa dura,0,Baixo,Alta
Amlocor,30.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Alergomine,30.0,0.4,25.41,Solução oral,0,Baixo,Baixa
Alergomine,20.0,2.0,18.76,Comprimido revestido,0,Baixo,Baixa
Alprazolam Teuto,30.0,1.0,76.02,Comprimido,0,Baixo,Baixa
Alprazolam Teuto,30.0,0.5,42.81,Comprimido,0,Baixo,Baixa
Alprazolam Teuto,30.0,2.0,120.19,Comprimido,0,Médio,Baixa
Alprazolam Teuto,200.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Teuto,200.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Teuto,200.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Alendronato de Sódio EMS,2.0,70.0,84.4,Comprimido,0,Baixo,Média
Alendronato de Sódio EMS,4.0,70.0,184.8,Comprimido,0,Médio,Média
Amoxicilina Aurobindo Pharma do Brasil,140.0,5.0,93.98,Pó para suspensão oral,0,Baixo,Baixa
Amoxicilina Aurobindo Pharma do Brasil,21.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Amoxicilina Aurobindo Pharma do Brasil,350.0,500.0,27.93,Cápsula gelatinosa dura,0,Baixo,Alta
Amoxicilina Aurobindo Pharma do Brasil,70.0,500.0,314.31,Cápsula gelatinosa dura,0,Médio,Alta
Amoxicilina Aurobindo Pharma do Brasil,30.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Amoxicilina Aurobindo Pharma do Brasil,350.0,50.0,8.02,Pó para suspensão oral,0,Baixo,Baixa
Amoxicilina Aurobindo Pharma do Brasil,30.0,500.0,299.33,Cápsula dura,0,Médio,Alta
Amelovas,30.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Amelovas,20.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Amelovas,30.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Aliviador,30.0,0.1,36.77,Solução dermatológica (spray),0,Baixo,Baixa
Alprazolam Zydus Nikkho,30.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Zydus Nikkho,30.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Altargo,30.0,10.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Altargo,30.0,10.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Altargo,30.0,10.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Amoxicilina Comprimido Eurofarma - Momenta,14.0,875.0,93.98,Comprimido,0,Baixo,Alta
Amoxicilina Comprimido Eurofarma - Momenta,42.0,875.0,93.98,Comprimido revestido,0,Baixo,Alta
Amoxicilina Comprimido Eurofarma - Momenta,20.0,875.0,93.98,Comprimido revestido,0,Baixo,Alta
Amoxicilina Comprimido Eurofarma - Momenta,14.0,875.0,93.98,Comprimido,0,Baixo,Alta
Aminofilina Comprimido Teuto,20.0,100.0,5.99,Comprimido,0,Baixo,Média
Aminofilina Comprimido Teuto,20.0,200.0,6.77,Comprimido,0,Baixo,Média
Alcanatan,100.0,250.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Alcanatan,30.0,0.05,93.98,Solução oral,0,Baixo,Baixa
Alcanatan,30.0,250.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Aldactone,30.0,50.0,72.37,Comprimido,0,Baixo,Baixa
Aldactone,30.0,25.0,45.98,Comprimido,0,Baixo,Baixa
Aldactone,16.0,100.0,52.48,Comprimido,0,Baixo,Média
Alivium,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Alivium,30.0,100.0,93.98,Suspensão oral (gotas),0,Baixo,Média
Alivium,30.0,30.0,93.98,Suspensão oral,0,Baixo,Baixa
Alivium,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Alivium,30.0,100.0,93.98,Suspensão oral (gotas),0,Baixo,Média
Alivium,30.0,200.0,93.98,Suspensão oral (gotas),0,Baixo,Média
Alphabrin,30.0,2.0,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Alphabrin,30.0,2.0,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Alphabrin,30.0,2.0,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Alphabrin,30.0,2.0,85.02,Solução oftálmica (colírio),0,Baixo,Baixa
Alphabrin,30.0,2.0,0.0,Solução oftálmica (colírio),0,,Baixa
Alphabrin,30.0,2.0,0.0,Solução oftálmica (colírio),0,,Baixa
Alphabrin,30.0,1.0,49.98,Solução oftálmica (colírio),0,Baixo,Baixa
Alphabrin,30.0,1.0,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Alopurinol Prati-Donaduzzi,80.0,300.0,93.98,Comprimido,0,Baixo,Alta
Alopurinol Prati-Donaduzzi,30.0,100.0,93.98,Comprimido,0,Baixo,Média
Alopurinol Prati-Donaduzzi,600.0,100.0,93.98,Comprimido,0,Baixo,Média
Alopurinol Prati-Donaduzzi,30.0,300.0,93.98,Comprimido,0,Baixo,Alta
Alopurinol Prati-Donaduzzi,120.0,100.0,93.98,Comprimido,0,Baixo,Média
Alopurinol Prati-Donaduzzi,300.0,100.0,93.98,Comprimido,0,Baixo,Média
Alopurinol Prati-Donaduzzi,80.0,100.0,93.98,Comprimido,0,Baixo,Média
Alopurinol Prati-Donaduzzi,120.0,300.0,93.98,Comprimido,0,Baixo,Alta
Alopurinol Prati-Donaduzzi,500.0,300.0,93.98,Comprimido,0,Baixo,Alta
Ambroxmed,30.0,6.0,93.98,Xarope,0,Baixo,Baixa
Ambroxmed,30.0,3.0,93.98,Xarope,0,Baixo,Baixa
Alendil Cálcio D,4.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendil Cálcio D,60.0,500.0,93.98,Comprimido revestido,0,Baixo,Alta
Alivbaby,30.0,100000.0,93.98,Pomada dermatológica,0,Baixo,Alta
Alivbaby,30.0,100000.0,93.98,Pomada dermatológica,0,Baixo,Alta
Alimax,30.0,10000.0,93.98,Solução dermatológica (spray),0,Baixo,Alta
Alimax,30.0,10000.0,93.98,Solução dermatológica (spray),0,Baixo,Alta
Alendronato de Sódio Sandoz,8.0,70.0,33.05,Comprimido revestido,0,Baixo,Média
Alendronato de Sódio Sandoz,4.0,70.0,75.27,Comprimido revestido,0,Baixo,Média
Alendronato de Sódio Nova Química,10.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendronato de Sódio Nova Química,12.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendronato de Sódio Nova Química,4.0,70.0,93.98,Comprimido,0,Baixo,Média
Alprazolam Medley,20.0,1.0,34.22,Comprimido,0,Baixo,Baixa
Alprazolam Medley,30.0,1.0,24.58,Comprimido,0,Baixo,Baixa
Alprazolam Medley,30.0,2.0,64.59,Comprimido,0,Baixo,Baixa
Alprazolam Medley,30.0,0.25,12.91,Comprimido,0,Baixo,Baixa
Alprazolam Medley,20.0,0.25,9.86,Comprimido,0,Baixo,Baixa
Alprazolam Medley,30.0,0.5,13.2,Comprimido,0,Baixo,Baixa
Amicilon,30.0,125.0,205.25,Solução injetável,0,Médio,Média
Amicilon,30.0,250.0,10.35,Solução injetável,0,Baixo,Alta
Amicilon,30.0,250.0,231.39,Solução injetável,0,Médio,Alta
Amicilon,30.0,50.0,71.38,Solução injetável,0,Baixo,Baixa
Alprazolam EMS,20.0,0.25,93.98,Comprimido,0,Baixo,Baixa
Alprazolam EMS,30.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam EMS,30.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam EMS,20.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam EMS,20.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam EMS,30.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam EMS,30.0,0.25,93.98,Comprimido,0,Baixo,Baixa
Alprazolam EMS,20.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,30.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,30.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,30.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,30.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,30.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,30.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,20.0,0.25,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Biosintética - Aché,20.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Nova Química,20.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Nova Química,20.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Nova Química,30.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Nova Química,30.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Nova Química,20.0,0.25,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Nova Química,30.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Amioron,20.0,200.0,93.98,Comprimido,0,Baixo,Média
Amioron,500.0,100.0,93.98,Comprimido,0,Baixo,Média
Amioron,500.0,200.0,93.98,Comprimido,0,Baixo,Média
Amioron,30.0,100.0,93.98,Comprimido,0,Baixo,Média
Amioron,60.0,100.0,93.98,Comprimido,0,Baixo,Média
Amioron,450.0,100.0,93.98,Comprimido,0,Baixo,Média
Amioron,30.0,200.0,93.98,Comprimido,0,Baixo,Média
Amioron,60.0,200.0,93.98,Comprimido,0,Baixo,Média
Amioron,450.0,200.0,93.98,Comprimido,0,Baixo,Média
Alerginyl,30.0,0.25,0.0,Solução oral (gotas),0,,Baixa
Alergyo,500.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Alergyo,20.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Allegra D,10.0,60.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Média
Allegra D,6.0,60.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Média
Alopurinol Medley,30.0,300.0,93.98,Comprimido,0,Baixo,Alta
Alopurinol Medley,30.0,100.0,93.98,Comprimido,0,Baixo,Média
Altiva,10.0,180.0,93.98,Comprimido revestido,0,Baixo,Média
Altiva,4.0,120.0,93.98,Comprimido revestido,0,Baixo,Média
Altiva,4.0,180.0,93.98,Comprimido revestido,0,Baixo,Média
Altiva,6.0,120.0,93.98,Comprimido revestido,0,Baixo,Média
Altiva,6.0,180.0,93.98,Comprimido revestido,0,Baixo,Média
Altiva,10.0,120.0,93.98,Comprimido revestido,0,Baixo,Média
Amato,12.0,50.0,93.98,Comprimido,0,Baixo,Baixa
Amato,60.0,100.0,93.98,Comprimido,0,Baixo,Média
Amato,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Amato,60.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Amato,60.0,50.0,93.98,Comprimido,0,Baixo,Baixa
Amato,12.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Amato,30.0,25.0,93.98,Comprimido revestido,0,Baixo,Baixa
Alenthus XR,7.0,37.5,93.98,Cápsula gelatinosa dura de liberação controlada,0,Baixo,Baixa
Alenthus XR,30.0,150.0,93.98,Cápsula gelatinosa dura de liberação controlada,0,Baixo,Média
Alenthus XR,15.0,150.0,93.98,Cápsula gelatinosa dura de liberação controlada,0,Baixo,Média
Alenthus XR,15.0,75.0,93.98,Cápsula gelatinosa dura de liberação controlada,0,Baixo,Média
Alenthus XR,30.0,75.0,93.98,Cápsula gelatinosa dura de liberação controlada,0,Baixo,Média
Alenthus XR,15.0,37.5,93.98,Cápsula gelatinosa dura de liberação controlada,0,Baixo,Baixa
Alenthus XR,30.0,37.5,93.98,Cápsula gelatinosa dura de liberação controlada,0,Baixo,Baixa
Alergaliv,30.0,1.0,54.36,Xarope,0,Baixo,Baixa
Alergaliv,15.0,10.0,20.65,Comprimido,0,Baixo,Baixa
Alergaliv,12.0,10.0,25.51,Comprimido,0,Baixo,Baixa
Alergaliv,6.0,10.0,12.71,Comprimido,0,Baixo,Baixa
Alergaliv,30.0,1.0,93.98,Xarope,0,Baixo,Baixa
Alergaliv,30.0,1.0,54.36,Xarope,0,Baixo,Baixa
Alfaepoetina Blau,30.0,3000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,2000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,2000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,3000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Alfaepoetina Blau,30.0,4000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,4000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,2000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,2000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,4000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,4000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,4000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,4000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,40000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,2000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,3000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,4000.0,93.98,Solução injetável,0,Baixo,Alta
Alfaepoetina Blau,30.0,10000.0,93.98,Solução injetável,0,Baixo,Alta
Alfainterferona 2B Recombinante Aché,30.0,3000000.0,1315.02,Pó para suspensão injetável,0,Alto,Alta
Alfainterferona 2B Recombinante Aché,30.0,10000000.0,3737.91,Pó para suspensão injetável,0,,Alta
Alfainterferona 2B Recombinante Aché,30.0,5000000.0,1965.97,Pó para suspensão injetável,0,Alto,Alta
Alphagan,30.0,2.0,214.4,Solução oftálmica (colírio),0,Médio,Baixa
Alphagan,30.0,2.0,132.65,Solução oftálmica (colírio),0,Médio,Baixa
Alphagan,30.0,1.5,132.65,Solução oftálmica (colírio),0,Médio,Baixa
Alphagan,30.0,1.0,69.51,Solução oftálmica (colírio),0,Baixo,Baixa
Alphagan,30.0,1.0,41.65,Solução oftálmica (colírio),0,Baixo,Baixa
Algi Tanderil,12.0,30.0,93.98,Comprimido,0,Baixo,Baixa
Algi Tanderil,30.0,30.0,93.98,Comprimido,0,Baixo,Baixa
Algy-Flanderil,500.0,600.0,93.98,Comprimido,0,Baixo,Alta
Algy-Flanderil,500.0,300.0,93.98,Comprimido,0,Baixo,Alta
Algy-Flanderil,20.0,300.0,93.98,Comprimido,0,Baixo,Alta
Algy-Flanderil,20.0,600.0,93.98,Comprimido,0,Baixo,Alta
Algy-Flanderil,30.0,300.0,93.98,Comprimido,0,Baixo,Alta
Algy-Flanderil,30.0,600.0,93.98,Comprimido,0,Baixo,Alta
Alvesco,30.0,0.2,93.98,Solução inalatória (inalador),0,Baixo,Baixa
Alvesco,30.0,0.1,93.98,Solução inalatória (inalador),0,Baixo,Baixa
Alvesco,30.0,160.0,93.98,Solução inalatória (inalador),0,Baixo,Média
Alvesco,30.0,160.0,93.98,Solução inalatória (inalador),0,Baixo,Média
Alvesco,30.0,80.0,93.98,Solução inalatória (inalador),0,Baixo,Média
Alcytam,14.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Aldosterin,160.0,100.0,93.98,Comprimido revestido,0,Baixo,Média
Aldosterin,200.0,25.0,93.98,Comprimido revestido,0,Baixo,Baixa
Aldosterin,16.0,100.0,93.98,Comprimido revestido,0,Baixo,Média
Aldosterin,20.0,25.0,93.98,Comprimido revestido,0,Baixo,Baixa
Aldosterin,30.0,25.0,93.98,Comprimido revestido,0,Baixo,Baixa
Alphabrin P,30.0,1.5,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Alphabrin P,30.0,1.5,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Alphabrin P,30.0,1.5,93.98,Solução oftálmica (colírio),0,Baixo,Baixa
Amaryl Flex,30.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Amaryl Flex,150.0,2.0,93.98,Comprimido revestido,0,Baixo,Baixa
Ambroflux,30.0,3.0,23.95,Xarope,0,Baixo,Baixa
Ambroflux,30.0,6.0,32.23,Xarope,0,Baixo,Baixa
Amoxicilina Legrand,21.0,500.0,93.98,Cápsula dura,0,Baixo,Alta
Amoxicilina Legrand,15.0,500.0,93.98,Cápsula dura,0,Baixo,Alta
Amoxicilina Legrand,30.0,500.0,93.98,Cápsula dura,0,Baixo,Alta
Alendil,30.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Alendil,4.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendil,8.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendil,12.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendil,2.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendronato de Sódio Germed Pharma,28.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Alendronato de Sódio Germed Pharma,2.0,70.0,93.98,Comprimido,0,Baixo,Média
Alendronato de Sódio Germed Pharma,4.0,70.0,172.65,Comprimido,0,Médio,Média
Alergcorten,20.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Alergcorten,20.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Algirona,200.0,500.0,93.98,Comprimido revestido,0,Baixo,Alta
Algirona,30.0,500.0,93.98,Solução oral (gotas),0,Baixo,Alta
Alprazolam Germed Pharma,20.0,0.25,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Germed Pharma,30.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Germed Pharma,30.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Germed Pharma,20.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Alprazolam Germed Pharma,20.0,2.0,93.98,Comprimido,0,Baixo,Baixa
