name,url,letter
Angiolong,https://consultaremedios.com.br/angiolong/p,a
Angiolot,https://consultaremedios.com.br/angiolot/p,a
Artane,https://consultaremedios.com.br/artane/p,a
Ateneum,https://consultaremedios.com.br/ateneum/p,a
Atenolol Germed Pharma,https://consultaremedios.com.br/atenolol-germed-pharma/p,a
Asdron,https://consultaremedios.com.br/asdron/p,a
Atelidona,https://consultaremedios.com.br/atelidona/p,a
Atenol,https://consultaremedios.com.br/atenol/p,a
Anangor,https://consultaremedios.com.br/anangor/p,a
Anfugine,https://consultaremedios.com.br/anfugine/p,a
Anfugitarin,https://consultaremedios.com.br/anfugitarin/p,a
Angiopril,https://consultaremedios.com.br/angiopril/p,a
Annita,https://consultaremedios.com.br/annita/p,a
Antistax,https://consultaremedios.com.br/antistax/p,a
Aracor HCT,https://consultaremedios.com.br/aracor-hct/p,a
Artril,https://consultaremedios.com.br/artril/p,a
A Saúde da Mulher,https://consultaremedios.com.br/a-saude-da-mulher/p,a
Asmifen,https://consultaremedios.com.br/asmifen/p,a
Ansirax,https://consultaremedios.com.br/ansirax/p,a
Apetiviton BC,https://consultaremedios.com.br/apetiviton-bc/p,a
Apevinat BC,https://consultaremedios.com.br/apevinat-bc/p,a
Apevitin BC,https://consultaremedios.com.br/apevitin-bc/p,a
Apidra,https://consultaremedios.com.br/apidra/p,a
Apraz,https://consultaremedios.com.br/apraz/p,a
Arixtra,https://consultaremedios.com.br/arixtra/p,a
Artisal,https://consultaremedios.com.br/artisal/p,a
Asmafin,https://consultaremedios.com.br/asmafin/p,a
Atenoclor,https://consultaremedios.com.br/atenoclor/p,a
Atenolol Aurobindo Pharma do Brasil,https://consultaremedios.com.br/atenolol-aurobindo-pharma-do-brasil/p,a
Atinac,https://consultaremedios.com.br/atinac/p,a
Atorvastatina Cálcica Germed Pharma,https://consultaremedios.com.br/atorvastatina-calcica-germed-pharma/p,a
Aterogrel,https://consultaremedios.com.br/aterogrel/p,a
Atenolol + Clortalidona Eurofarma - Momenta,https://consultaremedios.com.br/atenolol-clortalidona-eurofarma-momenta/p,a
Atlansil,https://consultaremedios.com.br/atlansil/p,a
Atrovent,https://consultaremedios.com.br/atrovent/p,a
Avicis,https://consultaremedios.com.br/avicis/p,a
Azitromicina Di-Hidratada Cifarma,https://consultaremedios.com.br/azitromicina-di-hidratada-cifarma/p,a
Atenolol + Clortalidona Geolab,https://consultaremedios.com.br/atenolol-clortalidona-geolab/p,a
Atenolol Nova Química,https://consultaremedios.com.br/atenolol-nova-quimica/p,a
Atorvastatina Cálcica Teuto,https://consultaremedios.com.br/atorvastatina-calcica-teuto/p,a
Avamys,https://consultaremedios.com.br/avamys/p,a
Atenolol Sandoz,https://consultaremedios.com.br/atenolol-sandoz/p,a
Atmos,https://consultaremedios.com.br/atmos/p,a
Avastin,https://consultaremedios.com.br/avastin/p,a
Avodart,https://consultaremedios.com.br/avodart/p,a
Avonex,https://consultaremedios.com.br/avonex/p,a
Azitromicina Sandoz,https://consultaremedios.com.br/azitromicina-sandoz/p,a
Azitromicina Di-Hidratada Merck,https://consultaremedios.com.br/azitromicina-di-hidratada-merck/p,a
Atorvastatina Cálcica Multilab,https://consultaremedios.com.br/atorvastatina-calcica-multilab-1/p,a
Aturgyl,https://consultaremedios.com.br/aturgyl/p,a
Azitromicina Pharmascience,https://consultaremedios.com.br/azitromicina-pharmascience/p,a
Atensiol,https://consultaremedios.com.br/atensiol/p,a
Atenolol EMS,https://consultaremedios.com.br/atenolol-ems/p,a
Atenolol Legrand,https://consultaremedios.com.br/atenolol-legrand/p,a
Atorless,https://consultaremedios.com.br/atorless/p,a
Atorvastatina Cálcica Legrand,https://consultaremedios.com.br/atorvastatina-calcica-legrand/p,a
Atrofarma,https://consultaremedios.com.br/atrofarma/p,a
Atropina,https://consultaremedios.com.br/atropina/p,a
Atenolol Ranbaxy,https://consultaremedios.com.br/atenolol-ranbaxy/p,a
Atepress,https://consultaremedios.com.br/atepress/p,a
Atorvastatina Cálcica EMS,https://consultaremedios.com.br/atorvastatina-calcica-ems/p,a
Azitrolab,https://consultaremedios.com.br/azitrolab/p,a
Azitromicina Di-Hidratada Comprimido Eurofarma - Momenta,https://consultaremedios.com.br/azitromicina-di-hidratada-comprimido-eurofarma-momenta/p,a
Atenolol Prati-Donaduzzi,https://consultaremedios.com.br/atenolol-prati-donaduzzi/p,a
Atroveran Composto Comprimido,https://consultaremedios.com.br/atroveran-composto-comprimido/p,a
Azitrogran,https://consultaremedios.com.br/azitrogran/p,a
Azitromicina Di-Hidratada Comprimido Germed Pharma,https://consultaremedios.com.br/azitromicina-di-hidratada-comprimido-germed-pharma/p,a
Atenolol + Clortalidona Biosintética - Aché,https://consultaremedios.com.br/atenolol-clortalidona-biosintetica-ache/p,a
Azukon MR,https://consultaremedios.com.br/azukon-mr/p,a
Axetilcefuroxima Aurobindo Pharma do Brasil,https://consultaremedios.com.br/axetilcefuroxima-aurobindo-pharma-do-brasil/p,a
Azanem,https://consultaremedios.com.br/azanem/p,a
Azimed,https://consultaremedios.com.br/azimed/p,a
Azitrophar Suspensão Oral,https://consultaremedios.com.br/azitrophar-suspensao-oral/p,a
Azelan Creme Dermatológico,https://consultaremedios.com.br/azelan-creme-dermatologico/p,a
Atenolol + Clortalidona EMS,https://consultaremedios.com.br/atenolol-clortalidona-ems/p,a
Atenolol + Clortalidona Medley,https://consultaremedios.com.br/atenolol-clortalidona-medley/p,a
Azitromicina Di-Hidratada Medley,https://consultaremedios.com.br/azitromicina-di-hidratada-medley/p,a
Axonium,https://consultaremedios.com.br/axonium/p,a
Azitrax Gu,https://consultaremedios.com.br/azitrax-gu/p,a
Azitrin,https://consultaremedios.com.br/azitrin/p,a
Azitromicina Ranbaxy,https://consultaremedios.com.br/azitromicina-ranbaxy/p,a
Azulix,https://consultaremedios.com.br/azulix/p,a
Azorga,https://consultaremedios.com.br/azorga/p,a
Azinostil,https://consultaremedios.com.br/azinostil/p,a
Azopt,https://consultaremedios.com.br/azopt/p,a
Aziram,https://consultaremedios.com.br/aziram/p,a
Azitromicina Di-Hidratada Nova Química,https://consultaremedios.com.br/azitromicina-di-hidratada-nova-quimica/p,a
Antimicótico CTL,https://consultaremedios.com.br/antimicotico-ctl/p,a
Anartrit,https://consultaremedios.com.br/anartrit/p,a
Ampicilina Sódica + Sulbactam Sódico ABL Brasil,https://consultaremedios.com.br/ampicilina-sodica-sulbactam-sodico-abl-brasil/p,a
Ampicilina Sódica + Sulbactam Sódico Aurobindo Pharma do Brasil,https://consultaremedios.com.br/ampicilina-sodica-sulbactam-sodico-aurobindo-pharma-do-brasil/p,a
Avaxim,https://consultaremedios.com.br/avaxim/p,a
Ad-Muc,https://consultaremedios.com.br/ad-muc/p,a
Aripiprazol Biosintética - Aché,https://consultaremedios.com.br/aripiprazol-biosintetica-ache/p,a
Aldurazyme,https://consultaremedios.com.br/aldurazyme/p,a
Anfertil,https://consultaremedios.com.br/anfertil/p,a
Acebrofilina Teuto,https://consultaremedios.com.br/acebrofilina-teuto/p,a
Aceclofenaco Vitamedic,https://consultaremedios.com.br/aceclofenaco-vitamedic/p,a
Acetato de Prednisolona Geolab,https://consultaremedios.com.br/acetato-de-prednisolona-geolab/p,a
Acertil,https://consultaremedios.com.br/acertil/p,a
Arovit Vita,https://consultaremedios.com.br/arovit-vita/p,a
Adacel Polio,https://consultaremedios.com.br/adacel-polio/p,a
Algestona Acetofenida + Enantato de Estradiol Mabra,https://consultaremedios.com.br/algestona-acetofenida-enantato-de-estradiol-mabra/p,a
Acetato de Ciproterona + Etinilestradiol Biosintética - Aché,https://consultaremedios.com.br/acetato-de-ciproterona-etinilestradiol-biosintetica-ache/p,a
Acnase Creme,https://consultaremedios.com.br/acnase-creme/p,a
Alfaestradiol Bergamo/Amgen,https://consultaremedios.com.br/alfaestradiol-bergamo-amgen/p,a
Aceclo-Gran,https://consultaremedios.com.br/aceclo-gran/p,a
Adinos Gen,https://consultaremedios.com.br/adinos-gen/p,a
Alburex 20,https://consultaremedios.com.br/alburex-20/p,a
Alendronato de Sódio Neo Química,https://consultaremedios.com.br/alendronato-de-sodio-neo-quimica/p,a
Adcetris,https://consultaremedios.com.br/adcetris/p,a
Alcatoss Xarope Herbarium,https://consultaremedios.com.br/alcatoss-xarope-herbarium/p,a
Atred,https://consultaremedios.com.br/atred/p,a
Aldijet,https://consultaremedios.com.br/aldijet/p,a
Acetato de Ciproterona + Etinilestradiol Neo Química,https://consultaremedios.com.br/acetato-de-ciproterona-etinilestradiol-neo-quimica/p,a
Alendrus,https://consultaremedios.com.br/alendrus/p,a
Aixa,https://consultaremedios.com.br/aixa/p,a
Argevit C,https://consultaremedios.com.br/argevit-c/p,a
Alendronato de Sódio Biosintética - Aché,https://consultaremedios.com.br/alendronato-de-sodio-biosintetica-ache/p,a
Alendronato de Sódio Teuto,https://consultaremedios.com.br/alendronato-de-sodio-teuto/p,a
Adipept,https://consultaremedios.com.br/adipept/p,a
Alcachofra Multilab,https://consultaremedios.com.br/alcachofra-multilab/p,a
Alivpress,https://consultaremedios.com.br/alivpress/p,a
Allfort,https://consultaremedios.com.br/allfort/p,a
Alozex,https://consultaremedios.com.br/alozex/p,a
Amoxicilina + Clavulanato de Potássio Comprimido Ranbaxy,https://consultaremedios.com.br/amoxicilina-clavulanato-de-potassio-comprimido-ranbaxy/p,a
Antrofi,https://consultaremedios.com.br/antrofi/p,a
Angin Heel,https://consultaremedios.com.br/angin-heel/p,a
Arnica Gel Herbarium,https://consultaremedios.com.br/arnica-gel-herbarium/p,a
Axeron,https://consultaremedios.com.br/axeron/p,a
Anidulafungina Pfizer,https://consultaremedios.com.br/anidulafungina-pfizer/p,a
Androgel,https://consultaremedios.com.br/androgel/p,a
Aranesp,https://consultaremedios.com.br/aranesp/p,a
Atorvasterol,https://consultaremedios.com.br/atorvasterol/p,a
Aziol,https://consultaremedios.com.br/aziol/p,a
Ateroma,https://consultaremedios.com.br/ateroma/p,a
Atorvastatina Cálcica Neo Química,https://consultaremedios.com.br/atorvastatina-calcica-neo-quimica/p,a
Asea HCT,https://consultaremedios.com.br/asea-hct/p,a
Aracor Anlo,https://consultaremedios.com.br/aracor-anlo/p,a
Aubagio,https://consultaremedios.com.br/aubagio/p,a
Atillus Multi,https://consultaremedios.com.br/atillus-multi/p,a
Aval,https://consultaremedios.com.br/aval/p,a
Araceli,https://consultaremedios.com.br/araceli/p,a
Astrale,https://consultaremedios.com.br/astrale/p,a
Actilyse,https://consultaremedios.com.br/actilyse/p,a
Alprazolam Neo Química,https://consultaremedios.com.br/alprazolam-neo-quimica/p,a
Atak Clav,https://consultaremedios.com.br/atak-clav/p,a
Aderogil,https://consultaremedios.com.br/aderogil/p,a
Albiomin,https://consultaremedios.com.br/albiomin/p,a
Amicored,https://consultaremedios.com.br/amicored/p,a
Albumina Sérica Humana Normal,https://consultaremedios.com.br/albumina-serica-humana-normal/p,a
Alergolon,https://consultaremedios.com.br/alergolon/p,a
Azitromicina Di-Hidratada Althaia,https://consultaremedios.com.br/azitromicina-di-hidratada-althaia/p,a
Advate,https://consultaremedios.com.br/advate/p,a
Adalat Oros,https://consultaremedios.com.br/adalat-oros/p,a
Alfast,https://consultaremedios.com.br/alfast/p,a
Agrylin,https://consultaremedios.com.br/agrylin/p,a
Acetato de Sódio Citopharma Indústrial,https://consultaremedios.com.br/acetato-de-sodio-citopharma-industrial/p,a
Articaine 100,https://consultaremedios.com.br/articaine-100/p,a
Alphacaine,https://consultaremedios.com.br/alphacaine/p,a
Asercit,https://consultaremedios.com.br/asercit/p,a
Aminoven 10% Infant,https://consultaremedios.com.br/aminoven-10-infant/p,a
Aminofilina,https://consultaremedios.com.br/aminofilina/p,a
Acesyl,https://consultaremedios.com.br/acesyl/p,a
Azatioprina FURP,https://consultaremedios.com.br/azatioprina-furp/p,a
Aminoven,https://consultaremedios.com.br/aminoven/p,a
Alergo Filinal,https://consultaremedios.com.br/alergo-filinal/p,a
Aminosteril N-Hepa 8%,https://consultaremedios.com.br/aminosteril-n-hepa-8/p,a
Albumina Humana Grifols,https://consultaremedios.com.br/albumina-humana-grifols/p,a
Adren,https://consultaremedios.com.br/adren/p,a
Alphanate,https://consultaremedios.com.br/alphanate/p,a
Arzerra,https://consultaremedios.com.br/arzerra/p,a
AD FURP,https://consultaremedios.com.br/ad-furp/p,a
Avafil,https://consultaremedios.com.br/avafil/p,a
Ampicilina Sódica Teuto,https://consultaremedios.com.br/ampicilina-sodica-teuto/p,a
Anemion,https://consultaremedios.com.br/anemion/p,a
Alivdip,https://consultaremedios.com.br/alivdip/p,a
Adenosina Hipolabor,https://consultaremedios.com.br/adenosina-hipolabor/p,a
Aztreonam BioChimico,https://consultaremedios.com.br/aztreonam-biochimico/p,a
Albendazol LFM,https://consultaremedios.com.br/albendazol-lfm/p,a
Androcortil,https://consultaremedios.com.br/androcortil/p,a
Aciclovir - LFM,https://consultaremedios.com.br/aciclovir-lfm/p,a
Asmatoss Bals,https://consultaremedios.com.br/asmatoss-bals/p,a
Anlodipino,https://consultaremedios.com.br/anlodipino/p,a
Amixal,https://consultaremedios.com.br/amixal/p,a
Adacel,https://consultaremedios.com.br/adacel/p,a
Allegra,https://consultaremedios.com.br/allegra/p,a
Aminoplasmal 10%,https://consultaremedios.com.br/aminoplasmal-10/p,a
Alaglu,https://consultaremedios.com.br/alaglu/p,a
Agamir,https://consultaremedios.com.br/agamir/p,a
Alproxy,https://consultaremedios.com.br/alproxy/p,a
Afolic,https://consultaremedios.com.br/afolic/p,a
Astig,https://consultaremedios.com.br/astig/p,a
Aurorix,https://consultaremedios.com.br/aurorix/p,a
Azitromicina Di-Hidratada Medquímica,https://consultaremedios.com.br/azitromicina-di-hidratada-medquimica/p,a
Acetato de Dexametasona Sanval,https://consultaremedios.com.br/acetato-de-dexametasona-sanval/p,a
Arozep,https://consultaremedios.com.br/arozep/p,a
Androsten Uno,https://consultaremedios.com.br/androsten-uno/p,a
Azilect,https://consultaremedios.com.br/azilect/p,a
Atorvastatina Cálcica Sandoz,https://consultaremedios.com.br/atorvastatina-calcica-sandoz/p,a
Atak,https://consultaremedios.com.br/atak/p,a
Alopurinol Sandoz,https://consultaremedios.com.br/alopurinol-sandoz/p,a
Amoxicilina Unichem,https://consultaremedios.com.br/amoxicilina-unichem/p,a
Aebol,https://consultaremedios.com.br/aebol/p,a
Alurax,https://consultaremedios.com.br/alurax/p,a
Aerodivent,https://consultaremedios.com.br/aerodivent/p,a
Allegra D 24 horas,https://consultaremedios.com.br/allegra-d-24-horas/p,a
Adempas,https://consultaremedios.com.br/adempas/p,a
Azitromicina Monoidratada ABL Brasil,https://consultaremedios.com.br/azitromicina-monoidratada-abl-brasil/p,a
Amaglyn,https://consultaremedios.com.br/amaglyn/p,a
Actemra SC,https://consultaremedios.com.br/actemra-sc/p,a
Atorvastatina Cálcica Eurofarma - Momenta,https://consultaremedios.com.br/atorvastatina-calcica-eurofarma-momenta/p,a
Anesfent,https://consultaremedios.com.br/anesfent/p,a
Atorvastatina Cálcica Geolab,https://consultaremedios.com.br/atorvastatina-calcica-geolab/p,a
Atip XR,https://consultaremedios.com.br/atip-xr/p,a
AS-Med,https://consultaremedios.com.br/as-med/p,a
Abrifit,https://consultaremedios.com.br/abrifit/p,a
Aminofilina Comprimido Hipolabor,https://consultaremedios.com.br/aminofilina-comprimido-hipolabor/p,a
Atip,https://consultaremedios.com.br/atip/p,a
Avestria,https://consultaremedios.com.br/avestria/p,a
Avide,https://consultaremedios.com.br/avide/p,a
Alfaepoetina Fiocruz,https://consultaremedios.com.br/alfaepoetina-fiocruz/p,a
Aprolan,https://consultaremedios.com.br/aprolan/p,a
Albendazol Germed Pharma,https://consultaremedios.com.br/albendazol-germed-pharma/p,a
Atenolol Cimed,https://consultaremedios.com.br/atenolol-cimed/p,a
Aminofilina Hypofarma,https://consultaremedios.com.br/aminofilina-hypofarma/p,a
Arulatan,https://consultaremedios.com.br/arulatan/p,a
Aciclovir Creme Pharlab,https://consultaremedios.com.br/aciclovir-creme-pharlab/p,a
Aripiprazol Unichem,https://consultaremedios.com.br/aripiprazol-unichem/p,a
Azitromicina Di-Hidratada Pharlab,https://consultaremedios.com.br/azitromicina-di-hidratada-pharlab/p,a
Arlivry,https://consultaremedios.com.br/arlivry/p,a
Anoro Ellipta,https://consultaremedios.com.br/anoro-ellipta/p,a
Assepmed,https://consultaremedios.com.br/assepmed/p,a
Alumimax,https://consultaremedios.com.br/alumimax/p,a
Afrat,https://consultaremedios.com.br/afrat/p,a
Atorvastatina Cálcica 1Farma,https://consultaremedios.com.br/atorvastatina-calcica-1farma/p,a
Albendazol Cimed,https://consultaremedios.com.br/albendazol-cimed/p,a
Atenolol 1Farma,https://consultaremedios.com.br/atenolol-1farma/p,a
Atenolol + Clortalidona Sandoz,https://consultaremedios.com.br/atenolol-clortalidona-sandoz/p,a
Acetato de Dexametasona Multilab,https://consultaremedios.com.br/acetato-de-dexametasona-multilab/p,a
Alumime,https://consultaremedios.com.br/alumime/p,a
Aciclovir Comprimido 1Farma,https://consultaremedios.com.br/aciclovir-comprimido-1farma/p,a
Amplofib,https://consultaremedios.com.br/amplofib/p,a
Aortt,https://consultaremedios.com.br/aortt/p,a
Azitromicina Di-Hidratada Laboratório Cristália,https://consultaremedios.com.br/azitromicina-di-hidratada-laboratorio-cristalia/p,a
Alendronato de Sódio FURP,https://consultaremedios.com.br/alendronato-de-sodio-furp/p,a
Aripiprazol Sandoz,https://consultaremedios.com.br/aripiprazol-sandoz/p,a
Anforicin B,https://consultaremedios.com.br/anforicin-b/p,a
Azicin,https://consultaremedios.com.br/azicin/p,a
Axetilcefuroxima Sandoz,https://consultaremedios.com.br/axetilcefuroxima-sandoz/p,a
Atorvastatina Cálcica FURP,https://consultaremedios.com.br/atorvastatina-calcica-furp/p,a
Acu Fresh,https://consultaremedios.com.br/acu-fresh/p,a
Azitromicina Di-Hidratada Hipolabor,https://consultaremedios.com.br/azitromicina-di-hidratada-hipolabor/p,a
Alfainterferona 2B Fiocruz,https://consultaremedios.com.br/alfainterferona-2b-fiocruz/p,a
Alevo,https://consultaremedios.com.br/alevo/p,a
Acetato de Ciproterona + Etinilestradiol Mabra,https://consultaremedios.com.br/acetato-de-ciproterona-etinilestradiol-mabra/p,a
Amplium G,https://consultaremedios.com.br/amplium-g/p,a
Aremaz,https://consultaremedios.com.br/aremaz/p,a
Apis Mellifica 6CH Boiron,https://consultaremedios.com.br/apis-mellifica-6ch-boiron/p,a
Acetilcisteína Biosintética - Aché,https://consultaremedios.com.br/acetilcisteina-biosintetica-ache/p,a
